campaign_id,platform,influencer_category,campaign_type,start_date,end_date,campaign_duration_days,estimated_reach,engagements,clicks,conversions,product_sales,engagement_rate,ctr,conversion_rate,action_yield,revenue_per_conversion,campaign_efficiency,interaction_score,action_score,IGS,archetype
CAMP184221,YouTube,Fashion,Brand Awareness,2252-08-04 00:00:00,2252-08-20 00:00:00,16,400711,52539,2688,227,1324,0.1311144440756555,0.0067080763942092,0.0844494047619047,0.0043205999352861,5.832599118942731,0.0033041269144096,-0.1193843472358551,0.5895572534708201,0.7089416007066752,Spike Artist
CAMP100117,TikTok,Fitness,Product Launch,2022-04-28 00:00:00,2022-05-01 00:00:00,3,225396,42809,2437,47,4877,0.189927949031926,0.0108120818470602,0.0192860073861304,0.0010978999743044,103.76595744680851,0.021637473602016,-0.0857281048860522,-0.3172459436159224,-0.2315178387298702,Spike Artist
CAMP171201,YouTube,Food,Giveaway,2216-12-11 00:00:00,2216-12-24 00:00:00,13,281345,5821,2687,73,2739,0.0206899003003429,0.0095505518136096,0.0271678451804987,0.0125408005497337,37.52054794520548,0.009735378272228,-0.1825751944644235,-0.1913449546873875,-0.008769760222964,Spike Artist
CAMP184949,TikTok,Fashion,Product Launch,2254-08-02 00:00:00,2254-08-21 00:00:00,19,455935,3554,16694,916,2049,0.0077949707743428,0.0366148683474618,0.0548700131783874,0.2577377602701182,2.236899563318777,0.0044940616535251,-0.1899543648358098,2.5026351564120444,2.692589521247854,Quiet Converter
CAMP152888,YouTube,Food,Seasonal Sale,2166-10-21 00:00:00,2166-11-10 00:00:00,20,980983,21799,2607,74,3469,0.0222215879378133,0.002657538407903,0.0283851169927119,0.0033946511307858,46.87837837837838,0.0035362488442715,-0.1816986806370427,-0.5061604598978325,-0.3244617792607898,Ghost Amplifier
CAMP113858,YouTube,Fashion,Event Promotion,2059-12-11 00:00:00,2059-12-17 00:00:00,6,928879,77441,6920,254,1778,0.0833703851631913,0.0074498400760486,0.0367052023121387,0.0032799163233945,7.0,0.0019141352102911,-0.1467060587834993,-0.1657182353331665,-0.0190121765496672,Spike Artist
CAMP236206,TikTok,Tech,Brand Awareness,2394-12-03 00:00:00,2394-12-07 00:00:00,4,145831,65343,2941,69,4545,0.4480734548895639,0.0201671798177342,0.023461407684461,0.0010559662090813,65.8695652173913,0.0311662129451214,0.0619966007426474,0.1504192888162658,0.0884226880736183,Full-Funnel Creator
CAMP122934,YouTube,Travel,Brand Awareness,2084-10-16 00:00:00,2084-10-20 00:00:00,4,968849,3183,1566,41,2517,0.003285341678631,0.0016163509483934,0.0261813537675606,0.0128809299403078,61.39024390243903,0.0025979280569005,-0.1925350165052835,-0.544769715582672,-0.3522346990773884,Ghost Amplifier
CAMP233890,TikTok,Gaming,Event Promotion,2388-07-31 00:00:00,2388-08-12 00:00:00,12,945613,18824,9131,104,1120,0.0199066637197246,0.0096561701245647,0.0113897711094075,0.005524861878453,10.76923076923077,0.0011844168809015,-0.1830234044494282,-0.4764082875423293,-0.2933848830929011,Ghost Amplifier
CAMP156197,YouTube,Food,Seasonal Sale,2175-11-12 00:00:00,2175-11-13 00:00:00,1,578243,82062,8237,507,2145,0.1419161148513687,0.0142448762890341,0.0615515357533082,0.0061782554653798,4.230769230769231,0.0037095131285635,-0.113203051805826,0.5443623389028804,0.6575653907087065,Spike Artist
CAMP230664,TikTok,Fitness,Giveaway,2379-10-01 00:00:00,2379-10-14 00:00:00,13,673141,27727,9581,232,467,0.0411904786664309,0.0142332735637852,0.0242145913787704,0.0083672954160204,2.0129310344827585,0.0006937625252361,-0.1708436638523099,-0.0582597044649761,0.1125839593873337,Spike Artist
CAMP187518,Instagram,Food,Brand Awareness,2261-08-14 00:00:00,2261-09-02 00:00:00,19,388933,14407,2984,92,618,0.0370423697654866,0.0076722726022219,0.0308310991957104,0.0063857846879988,6.717391304347826,0.0015889626233824,-0.1732174342740415,-0.2387379475808643,-0.0655205133068228,Spike Artist
CAMP116602,Instagram,Food,Brand Awareness,2067-06-16 00:00:00,2067-06-22 00:00:00,6,277356,67832,1706,17,2338,0.2445665498492911,0.0061509395866683,0.0099648300117233,0.0002506191767897,137.52941176470588,0.0084295995038867,-0.0544609666304648,-0.6727470676641877,-0.6182861010337228,Spike Artist
CAMP205028,Instagram,Tech,Event Promotion,2309-07-24 00:00:00,2309-07-26 00:00:00,2,452359,70363,11425,301,724,0.1555468112715785,0.0252564887622441,0.0263457330415754,0.0042778164660403,2.4053156146179404,0.0016004987189378,-0.1054028361503185,0.4292290988271689,0.5346319349774874,Full-Funnel Creator
CAMP113216,Twitter,Tech,Brand Awareness,2058-03-09 00:00:00,2058-03-15 00:00:00,6,225602,99393,1771,38,3717,0.4405679027668194,0.007850107711811,0.0214568040654997,0.0003823206865674,97.8157894736842,0.0164759177666864,0.0577015212128696,-0.4113064894690419,-0.4690080106819115,Spike Artist
CAMP138882,Instagram,Travel,Brand Awareness,2128-06-16 00:00:00,2128-07-12 00:00:00,26,190351,28826,2167,38,4283,0.1514360313315927,0.0113842322866704,0.0175357637286571,0.0013182543537084,112.71052631578948,0.0225005384789152,-0.1077552449382277,-0.3205221324016507,-0.2127668874634229,Spike Artist
CAMP173883,TikTok,Tech,Giveaway,2224-04-15 00:00:00,2224-04-20 00:00:00,5,583364,30970,10948,219,512,0.0530886376259076,0.018767013391296,0.0200036536353671,0.0070713593800452,2.3378995433789957,0.000877668145446,-0.1640348990668347,0.0605832218861327,0.2246181209529674,Spike Artist
CAMP117653,TikTok,Fashion,Brand Awareness,2070-05-02 00:00:00,2070-05-08 00:00:00,6,383010,3974,1955,45,4766,0.010375708206052,0.0051043053706169,0.0230179028132992,0.0113236034222445,105.91111111111113,0.0124435393331766,-0.1884775284441104,-0.4545702361161796,-0.2660927076720691,Ghost Amplifier
CAMP242821,Instagram,Tech,Seasonal Sale,2413-01-12 00:00:00,2413-02-03 00:00:00,22,994387,81837,24228,520,2714,0.0822989439725177,0.0243647593944812,0.0214627703483572,0.0063540941139093,5.219230769230769,0.002729319671315,-0.1473191949059542,0.3203254865790739,0.4676446814850282,Spike Artist
CAMP184864,Instagram,Fitness,Giveaway,2254-05-09 00:00:00,2254-06-02 00:00:00,24,241875,83683,1884,79,1495,0.3459762273901808,0.0077891472868217,0.041932059447983,0.00094403881314,18.924050632911392,0.0061808785529715,0.0035710905725408,-0.0759143256428318,-0.0794854162153726,Spike Artist
CAMP217263,Instagram,Tech,Giveaway,2343-01-22 00:00:00,2343-01-27 00:00:00,5,253843,40572,957,33,3600,0.1598310766891346,0.0037700468399758,0.0344827586206896,0.0008133688257911,109.0909090909091,0.0141819943823544,-0.1029511496662132,-0.3701600034786381,-0.2672088538124249,Spike Artist
CAMP134410,Instagram,Tech,Product Launch,2116-03-19 00:00:00,2116-04-11 00:00:00,23,312286,11942,390,7,3624,0.0382405871540831,0.0012488552160519,0.0179487179487179,0.0005861664712778,517.7142857142857,0.0116047469306981,-0.172531750010736,-0.7497407228542882,-0.5772089728435521,Ghost Amplifier
CAMP217836,Instagram,Food,Brand Awareness,2344-08-17 00:00:00,2344-08-30 00:00:00,13,491269,70774,5747,202,3032,0.1440636392689137,0.0116982752829916,0.035148773273012,0.0028541554808262,15.009900990099007,0.0061717714734697,-0.1119741231388004,-0.0117109815605307,0.1002631415782696,Spike Artist
CAMP107416,Instagram,Gaming,Product Launch,2042-04-22 00:00:00,2042-04-23 00:00:00,1,584021,85172,12185,361,579,0.1458372216067573,0.0208639757816927,0.0296265900697579,0.0042384821302775,1.6038781163434903,0.0009914027064095,-0.1109591841883982,0.2952698392932236,0.4062290234816219,Spike Artist
CAMP117709,TikTok,Food,Event Promotion,2070-06-27 00:00:00,2070-07-24 00:00:00,27,371045,62047,8450,9,1293,0.1672223045722217,0.0227735180368957,0.0010650887573964,0.0001450513320547,143.66666666666666,0.0034847525232788,-0.0987214925988311,-0.109316900001722,-0.0105954074028909,Spike Artist
CAMP236252,YouTube,Tech,Seasonal Sale,2395-01-18 00:00:00,2395-02-10 00:00:00,23,803698,67096,9356,293,630,0.0834840947719168,0.0116411886056702,0.031316802052159,0.0043668773101228,2.150170648464164,0.0007838765307366,-0.1466409880458921,-0.0702489621440934,0.0763920259017987,Spike Artist
CAMP126210,YouTube,Travel,Event Promotion,2093-10-05 00:00:00,2093-10-28 00:00:00,23,741768,7566,2867,59,334,0.0101999547028181,0.0038650898933359,0.0205790024415765,0.0077980438805181,5.661016949152542,0.0004502755578563,-0.1885781040262503,-0.5630381781212218,-0.3744600740949714,Ghost Amplifier
CAMP139344,YouTube,Fashion,Seasonal Sale,2129-09-21 00:00:00,2129-10-14 00:00:00,23,741996,74183,10858,590,2509,0.0999776279117407,0.0146335020673965,0.0543378154356235,0.0079533046654893,4.252542372881356,0.003381419845929,-0.1372025036540648,0.4506012396896081,0.5878037433436729,Spike Artist
CAMP216699,Instagram,Fashion,Seasonal Sale,2341-07-07 00:00:00,2341-07-24 00:00:00,17,664725,81845,7946,215,665,0.1231261047801722,0.0119538154876076,0.0270576390636798,0.0026269167328486,3.0930232558139537,0.0010004137049155,-0.1239557034830494,-0.1343878249073193,-0.0104321214242699,Spike Artist
CAMP195047,YouTube,Gaming,Brand Awareness,2282-03-26 00:00:00,2282-04-01 00:00:00,6,784790,52425,7401,302,3309,0.0668013099045604,0.0094305482995451,0.040805296581543,0.0057606103958035,10.956953642384104,0.0042164145822449,-0.156187772427861,-0.0029917949102208,0.1531959775176402,Spike Artist
CAMP211109,YouTube,Fashion,Brand Awareness,2326-03-18 00:00:00,2326-03-31 00:00:00,13,100707,85610,628,58,536,0.8500898646568759,0.0062359121014427,0.0923566878980891,0.0006774909473192,9.241379310344827,0.0053223708381741,0.2920519549642082,0.6828540423223352,0.3908020873581269,Full-Funnel Creator
CAMP151156,Instagram,Beauty,Brand Awareness,2162-01-23 00:00:00,2162-02-04 00:00:00,12,140867,58480,1424,35,2166,0.4151433621785088,0.0101088260557831,0.0245786516853932,0.0005984952120383,61.885714285714286,0.0153762059247375,0.0431522352910593,-0.2627554504247079,-0.3059076857157672,Spike Artist
CAMP229330,TikTok,Tech,Event Promotion,2376-02-05 00:00:00,2376-02-17 00:00:00,12,795075,23654,20676,585,1552,0.0297506524541709,0.0260050938590699,0.0282936738247243,0.0247315464614864,2.652991452991453,0.0019520171053045,-0.1773901460544117,0.583576892361295,0.7609670384157067,Spike Artist
CAMP167233,Instagram,Gaming,Giveaway,2206-01-30 00:00:00,2206-02-05 00:00:00,6,149452,52314,1683,30,1380,0.3500388084468592,0.0112611407006931,0.017825311942959,0.000573460259204,46.0,0.0092337339078767,0.0058959173739863,-0.3243273375318571,-0.3302232549058434,Spike Artist
CAMP215061,YouTube,Tech,Event Promotion,2337-01-11 00:00:00,2337-01-20 00:00:00,9,408374,83908,3663,153,1067,0.2054685166048769,0.0089697189341143,0.0417690417690417,0.0018234256566715,6.973856209150327,0.0026128010108381,-0.076834958509593,-0.0242895490358715,0.0525454094737214,Spike Artist
CAMP117169,Instagram,Travel,Brand Awareness,2069-01-03 00:00:00,2069-01-05 00:00:00,2,338211,2343,3270,52,2883,0.0069276280191951,0.0096685205389534,0.0159021406727828,0.0221937686726419,55.44230769230769,0.0085242644384718,-0.1904507048854175,-0.3282150842533616,-0.1377643793679441,Ghost Amplifier
CAMP225744,YouTube,Food,Seasonal Sale,2366-04-12 00:00:00,2366-04-14 00:00:00,2,270212,19315,2381,110,966,0.0714809112844729,0.0088115997809127,0.0461990760184796,0.0056950556562257,8.781818181818181,0.0035749707636966,-0.1535098534998884,0.0586744488588695,0.2121843023587579,Spike Artist
CAMP146672,TikTok,Fashion,Seasonal Sale,2149-10-14 00:00:00,2149-10-16 00:00:00,2,189102,3523,2172,57,2869,0.0186301572696216,0.0114858647713932,0.0262430939226519,0.0161793925631564,50.333333333333336,0.0151717062749204,-0.1837538899132293,-0.1077732867048147,0.0759806032084145,Spike Artist
CAMP249917,TikTok,Travel,Event Promotion,2432-06-17 00:00:00,2432-06-25 00:00:00,8,118763,78209,643,28,1525,0.6585300135564107,0.0054141441357998,0.0435458786936236,0.0003580150622051,54.46428571428572,0.0128406995444709,0.1824311327070908,-0.153466834382784,-0.3358979670898749,Spike Artist
CAMP202438,YouTube,Food,Brand Awareness,2302-06-21 00:00:00,2302-07-09 00:00:00,18,326482,87924,228,7,130,0.2693073431307086,0.0006983539674469,0.0307017543859649,7.961421227423684e-05,18.571428571428573,0.0003981842796846,-0.040302957594532,-0.5665126480656548,-0.5262096904711228,Spike Artist
CAMP104890,Instagram,Beauty,Giveaway,2035-05-23 00:00:00,2035-06-19 00:00:00,27,624816,37534,3532,107,4784,0.0600720852218893,0.0056528642032214,0.0302944507361268,0.0028507486545532,44.71028037383178,0.0076566541189726,-0.160038595753467,-0.3493889028357418,-0.1893503070822747,Ghost Amplifier
CAMP246810,Instagram,Food,Seasonal Sale,2423-12-15 00:00:00,2424-01-09 00:00:00,25,307665,85071,4554,201,192,0.2765052898444737,0.0148018136609624,0.0441370223978919,0.0023627323059562,0.9552238805970148,0.0006240553849154,-0.0361839063800266,0.2659091532488158,0.3020930596288424,Full-Funnel Creator
CAMP110140,Instagram,Food,Brand Awareness,2049-10-06 00:00:00,2049-10-10 00:00:00,4,518069,8139,3962,86,1915,0.015710262532597,0.0076476299489064,0.0217062089853609,0.0105664086497112,22.26744186046512,0.0036964188167985,-0.1854248103077592,-0.3708212551381164,-0.1853964448303572,Ghost Amplifier
CAMP211237,TikTok,Fashion,Product Launch,2326-07-24 00:00:00,2326-08-03 00:00:00,10,648843,20709,27028,788,2334,0.0319168119252269,0.0416556855818742,0.0291549504217848,0.0380510888985465,2.961928934010152,0.0035971721972803,-0.1761505534101647,1.324830306919707,1.5009808603298715,Quiet Converter
CAMP217338,Instagram,Fashion,Product Launch,2343-04-07 00:00:00,2343-04-13 00:00:00,6,219532,89943,2927,135,1302,0.4097033689849316,0.0133329081865058,0.0461223095319439,0.0015009506020479,9.644444444444444,0.0059307982435362,0.0400391793791485,0.2319113087231379,0.1918721293439893,Full-Funnel Creator
CAMP188468,Instagram,Tech,Seasonal Sale,2264-03-21 00:00:00,2264-04-08 00:00:00,18,840370,95933,16557,358,743,0.114155669526518,0.0197020360079488,0.0216222745666485,0.0037317711319358,2.075418994413408,0.0008841343693849,-0.1290890677180951,0.1122577883173979,0.241346856035493,Spike Artist
CAMP216627,TikTok,Fashion,Giveaway,2341-04-26 00:00:00,2341-05-25 00:00:00,29,99413,79676,1498,47,2643,0.8014645971854788,0.0150684518121372,0.0313751668891855,0.0005898890506551,56.234042553191486,0.0265860601732167,0.2642259686102552,0.0603349211950195,-0.2038910474152356,Spike Artist
CAMP213105,YouTube,Tech,Event Promotion,2331-09-04 00:00:00,2331-09-27 00:00:00,23,263890,95125,2210,119,4652,0.3604721664329834,0.0083747015802038,0.0538461538461538,0.001250985545335,39.09243697478992,0.0176285573534427,0.0118664444691549,0.1456706208528662,0.1338041763837112,Full-Funnel Creator
CAMP157838,YouTube,Travel,Giveaway,2180-05-10 00:00:00,2180-05-17 00:00:00,7,332107,81981,1083,19,2901,0.2468511654376451,0.0032609972087309,0.0175438596491228,0.0002317610177968,152.68421052631578,0.0087351365674315,-0.0531535870417981,-0.6720304434938157,-0.6188768564520175,Spike Artist
CAMP142457,Instagram,Tech,Seasonal Sale,2138-03-31 00:00:00,2138-04-17 00:00:00,17,301377,69255,4620,134,599,0.2297952398490926,0.0153296369663245,0.029004329004329,0.0019348783481337,4.470149253731344,0.001987543840439,-0.0629139025600679,0.0385865774099632,0.1015004799700311,Spike Artist
CAMP157004,Instagram,Fashion,Brand Awareness,2178-01-27 00:00:00,2178-02-20 00:00:00,24,971786,48258,6153,148,4797,0.049659081320373,0.0063316409168273,0.0240533073297578,0.0030668490198516,32.41216216216216,0.0049362719775753,-0.1659974751496101,-0.4217198550716828,-0.2557223799220727,Ghost Amplifier
CAMP127964,Instagram,Tech,Seasonal Sale,2098-07-25 00:00:00,2098-08-17 00:00:00,23,52626,82319,758,22,3780,1.5642268080416524,0.014403526773838,0.0290237467018469,0.0002672530035593,171.8181818181818,0.071827613727055,0.7007194209718257,-0.0080129100886316,-0.7087323310604574,Spike Artist
CAMP241961,Instagram,Fitness,Seasonal Sale,2410-09-05 00:00:00,2410-09-14 00:00:00,9,31558,47366,394,10,909,1.5009189428987897,0.0124849483490715,0.0253807106598984,0.000211121901786,90.9,0.028804106724127,0.6644912646413864,-0.1498734984734737,-0.8143647631148602,Platform Native
CAMP129909,YouTube,Tech,Event Promotion,2103-11-22 00:00:00,2103-11-25 00:00:00,3,762560,13315,3341,165,1207,0.0174609211078472,0.0043812945866554,0.0493864112541155,0.0123920390536988,7.315151515151515,0.0015828262694083,-0.1844229895639659,-0.0486365634490666,0.1357864261148993,Spike Artist
CAMP225077,Instagram,Gaming,Brand Awareness,2364-06-14 00:00:00,2364-07-07 00:00:00,23,578723,55797,2572,40,1436,0.0964140011715449,0.0044442678103341,0.015552099533437,0.0007168844203093,35.9,0.0024813252626904,-0.1392418020312223,-0.6520002740338623,-0.5127584720026399,Spike Artist
CAMP151212,Twitter,Fashion,Brand Awareness,2162-03-20 00:00:00,2162-04-02 00:00:00,13,303171,52204,401,6,4163,0.1721932506737122,0.0013226858769473,0.0149625935162094,0.0001149337215539,693.8333333333334,0.0137315244531963,-0.0958768505931563,-0.7976037006862854,-0.7017268500931291,Spike Artist
CAMP209728,Instagram,Tech,Product Launch,2322-06-06 00:00:00,2322-06-09 00:00:00,3,472766,90476,10173,165,4938,0.1913758603622088,0.0215180448678627,0.0162194043055145,0.0018236880498695,29.92727272727273,0.0104449135513129,-0.084899532355487,0.0928238523760881,0.1777233847315752,Spike Artist
CAMP163780,YouTube,Food,Event Promotion,2196-08-16 00:00:00,2196-08-22 00:00:00,6,294896,92701,2564,174,4758,0.3143515001898974,0.0086945906353426,0.0678627145085803,0.0018770024055835,27.344827586206897,0.0161345016548206,-0.0145262747127033,0.3917750804968407,0.4063013552095439,Full-Funnel Creator
CAMP108341,YouTube,Beauty,Brand Awareness,2044-11-02 00:00:00,2044-11-24 00:00:00,22,462701,99865,2246,67,1100,0.2158305255445741,0.0048541066477055,0.0298308103294746,0.0006709057227256,16.417910447761194,0.0023773451970062,-0.0709052611660224,-0.4007318178115537,-0.3298265566455313,Spike Artist
CAMP234180,Instagram,Beauty,Event Promotion,2389-05-17 00:00:00,2389-06-15 00:00:00,29,570284,99496,9754,468,3873,0.1744674583190129,0.0171037588289343,0.04798031576789,0.0047037066816756,8.275641025641026,0.0067913530802196,-0.0945754269877968,0.4375254084090894,0.5321008353968862,Full-Funnel Creator
CAMP240418,TikTok,Fitness,Brand Awareness,2406-06-15 00:00:00,2406-06-23 00:00:00,8,883218,97887,618,27,1015,0.110829942324545,0.000699714000394,0.0436893203883495,0.0002758282509424,37.5925925925926,0.0011492066511325,-0.130992227218318,-0.3527705804013156,-0.2217783531829975,Spike Artist
CAMP195546,TikTok,Fitness,Product Launch,2283-08-07 00:00:00,2283-08-16 00:00:00,9,639562,74891,12145,452,598,0.1170973259824692,0.0189895584790841,0.0372169617126389,0.0060354381701406,1.323008849557522,0.0009350149008227,-0.1274056941006756,0.3475631360650978,0.4749688301657735,Spike Artist
CAMP219332,YouTube,Fashion,Brand Awareness,2348-09-21 00:00:00,2348-10-17 00:00:00,26,142119,3355,1181,93,1422,0.0236069772514582,0.0083099374467875,0.0787468247248094,0.0277198211624441,15.290322580645162,0.0100056994490532,-0.1809058865581398,0.6680014466508127,0.8489073332089525,Behavior-Positive
CAMP118607,TikTok,Tech,Giveaway,2072-12-11 00:00:00,2072-12-18 00:00:00,7,561804,24204,4184,132,173,0.0430826409210329,0.0074474371844985,0.031548757170172,0.0054536440257808,1.3106060606060606,0.0003079365757452,-0.169760867112796,-0.2407008334476538,-0.0709399663348578,Spike Artist
